id,name,keyword,area,experience,employment,schedule,url,requirement,responsibility
119690452,Machine Learning Engineer в AI VK,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119690452,Совокупный опыт работы в <highlighttext>ML</highlighttext> от двух лет. Знание классических алгоритмов <highlighttext>ML</highlighttext> и опыт их промышленного применения. Знание алгоритмов и...,"Рекомендации сообществ. Рекомендации историй. Задачи. Улучшать базовое качество рекомендаций и ранжирования. Анализировать потребление контента, выдвигать и проверять гипотезы, проводить А..."
119813525,Go Developer в команду WARP,ML Engineer,Санкт-Петербург,Более 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119813525,Опыт коммерческой разработки на Java/C#/C/C++/Go от трёх лет. Знание алгоритмов и основных структур данных. ,Проектировать и разрабатывать отказоустойчивую архитектуру всей системы. Совместно с <highlighttext>ML</highlighttext>-<highlighttext>инженерами</highlighttext> проектировать и разрабатывать сервис для применения <highlighttext>ML</highlighttext>-моделей антифрода. 
117090824,NLP engineer,ML Engineer,Тбилиси,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/117090824,"Степень бакалавра или магистра в области компьютерных наук, программной <highlighttext>инженерии</highlighttext>, математики или смежных дисциплин. Минимум 1,5 года опыта работы...","Проведение исследований и валидация гипотез, направленных на улучшение функциональности продукта, с особым акцентом на кодовый граф знаний. Реализация end-to..."
117376698,Middle+ Data Engineer (Платформенная команда),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/117376698,"Кодит на Python: основные типы и структуры данных, понимание концепций работы async кода и его отличий от классической модели, OOP...","Помогать бизнесу, аналитикам и ds решать их задачи при помощи данных. Проводить исследования с целью оптимизации работы с данными. "
119508285,ML Engineer (Anomaly Detection RnD),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119508285,Владеете Python и Java (или C++) на продвинутом уровне. Владеете Python и Java (или C++) на продвинутом уровне.,...анализа метрик (временных рядов). Разрабатывали <highlighttext>ML</highlighttext>-алгоритмы и интегрировали их в продуктовые решения. Разрабатывали <highlighttext>ML</highlighttext>-алгоритмы и интегрировали их в...
120059189,Site Reliability Engineer,ML Engineer,Екатеринбург,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120059189,"Разделяете принцип проактивности: лучше предотвратить сбой, чем потом его устранять. Понимаете принципы построения CI/CD-пайплайнов и IaC-подхода.",Разрабатывать инструменты для повышения надежности информационных систем. Участвовать в устранении сбоев и расследовании их причин. Повышать Observability приложений. 
118208534,Первый заместитель директора/руководитель по цифровой трансформации/CDO (Chief Digital Officer),ML Engineer,Минск,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118208534,"Глубокое понимание технологий цифровой трансформации (облачные технологии, Big Data, AI/<highlighttext>ML</highlighttext>, IoT и др.). Опыт работы с инструментами аналитики данных...","Управление командой ИТ-специалистов, включая разработчиков, системных и бизнес-аналитиков, DevOps-<highlighttext>инженеров</highlighttext> и иных, в том числе наем, обучение, наставничество..."
118537753,Data Engineer/Инженер данных,ML Engineer,Санкт-Петербург,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118537753,Понимание подходов Data Governance и Data Mesh. Опыт организации хранилищ данных для <highlighttext>ML</highlighttext> систем. Опыт в построения real-time и...,Организация корпоративного хранилища данных. Настройка потоков данных. Разработка data-продуктов.
119552485,ML engineer,ML Engineer,Минск,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119552485,"Знакомы с LLM (LangChain, OpenAI, Hugging Face, RAG). Имеете знания/опыт в Data <highlighttext>Engineering</highlighttext> (Airflow, Spark, Databricks или др.). ","Участие в создании и доработке <highlighttext>ML</highlighttext>-моделей, feature <highlighttext>engineering</highlighttext>, обработка данных. Работа в распределенной команде профессионалов. Участие в ежедневных митингах..."
120215734,Site Reliability Engineer (SRE),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120215734,"Разделяете принцип проактивности: лучше предотвратить сбой, чем потом его устранять. Понимаете принципы построения CI/CD-пайплайнов и IaC-подхода.",Разрабатывать инструменты для повышения надежности информационных систем. Участвовать в устранении сбоев и расследовании их причин. Повышать Observability приложений. 
120213452,"MLOps Engineer, Рeкомендации и персонализации",ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120213452,"Хорошее знание основ <highlighttext>ML</highlighttext>, <highlighttext>ML</highlighttext>-процессов и основных метрик качества <highlighttext>ML</highlighttext>-моделей. Опыт в оптимизации производительности запросов и ETL процессов. ",Создавать стабильные отказоустойчивые и масштабируемые системы обработки данных. Писать регрессионные тесты (в разработке используем TDD). Создавать инструменты мониторинга. 
118117788,MLOps инженер,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118117788,"Опыт работы в DevOps/SRE/Infrastructure <highlighttext>Engineering</highlighttext> от 3 лет, с фокусом на <highlighttext>ML</highlighttext>-системы. Глубокие знания и опыт администрирования...","...производительности и качества <highlighttext>ML</highlighttext>-моделей в продакшене. Тесное взаимодействие с командами Data Science, Data <highlighttext>Engineering</highlighttext> и <highlighttext>ML</highlighttext> <highlighttext>Engineering</highlighttext> для оптимизации..."
119594194,Java разработчик(Platform V Works::TaskTracker),ML Engineer,Сочи,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119594194,"Опыт внедрения и работы с <highlighttext>ML</highlighttext>, поисковыми алгоритмами и NLP технологиями, инструментами синтаксического разбора (ANTLR). Опыт профилирования приложений - поиск утечек...","...учетом требований к безопасности, кластеризации и отказоустойчивости совместно с SRE-<highlighttext>инженерами</highlighttext>. Проектировать и разрабатывать публичные API сервиса и механизмы интеграции..."
117930398,Senior C++ Developer,ML Engineer,Тбилиси,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/117930398,"Степень бакалавра или магистра в области компьютерных наук (Computer Science), STEM или аналогичная. Опыт работы с C++11 от 4...","Проектирование, внедрение и поддержка компонентов торговой платформы со сверхнизкой задержкой (Ultra-low latency). Выявление bottlenecks и разработка решений. "
120030386,MLops/DE Инженер,ML Engineer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120030386,"Понимание или опыт разработки на python (ETL-процессы Airflow). Знание специфики python для <highlighttext>ml</highlighttext>: библиотеки (catboost, lightgbm e t.c.). ","Системная разработка, поддержка и оптимизация ETL-процессов и <highlighttext>ML</highlighttext>-моделей (MLOps) на платформах Greenplum и Hadoop R&D, реализация пилотов..."
116746207,ML-инженер,ML Engineer,Саратов,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/116746207,"Опыт разработки моделей машинного обучения с использованием современных DL фреймворков (Tensorflow, Pytorch, Keras, etc) и применения их в продакшене. ","Речевые технологии. Автоматизируем голосовое общение между бизнесом и клиентами. <highlighttext>ML</highlighttext>-антифрод. С помощью алгоритмов оберегаем пользователей от мошенников, оперативно замечая..."
118200069,Data Engineer,ML Engineer,Минск,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/118200069,App для взрослых (iOS + Android). Опыт работы в роли Data <highlighttext>Engineer</highlighttext> от 3 лет. Уверенное владение SQL. ,Создание и обслуживание ELT процессов. Обеспечение качества данных. Создание и обслуживание инфраструктуры аналитики. Оптимизация и обслуживание DWH. Поддержка BI системы.
119238979,Data Quality Engineer (middle),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119238979,Опыт работы дата-<highlighttext>инженером</highlighttext> или <highlighttext>ML</highlighttext> <highlighttext>инженером</highlighttext> – от 3 лет. Понимание специфики работы с колоночными БД (преимущественно Snowflake). ,"Исследовать и внедрять методы оценки данных для выявления потенциальных аномалий в реальном времени. Осуществлять анализ коренных причин аномалий, реализовывать подходы..."
119751551,Руководитель группы разработки (Team Lead),ML Engineer,Ижевск,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119751551,"Опыт работы в роли тимлида команды разработки от 1 года. Опыт управления командой полного цикла — аналитика, разработка, тестирование, delivery от...","Управлять командой разработки — аналитиками, разработчиками, QA-<highlighttext>инженерами</highlighttext>. Создавать и развивать команду, помогать сотрудникам расти. Определять стек разработки для новых сервисов. "
118116153,Инженер-программист машинного зрения (Computer Vision Developer),ML Engineer,Лыткарино  (Московская область),От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118116153,Знание основ математической статистики и математического аппарата современных <highlighttext>ML</highlighttext>/DL алгоритмов. Опыт командной разработки софта с использованием Git. Коммуникабельность. ,"Разработка и внедрение алгоритмов машинного зрения для анализа видеоизображений в системах реального времени (детекция объектов, трекинг, семантическая сегментация). "
117982111,Data Engineer (Ведущий инженер систем больших данных),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/117982111,"Опыт в применении основных подходов к распределенной обработке больших данных (MapReduce, MPP, etc). Опыт в применении основных подходов и практик...","...участков <highlighttext>ML</highlighttext> пайплайна, участие в код ревью. Не обязательно, но будет большим плюсом: опыт работы с <highlighttext>ML</highlighttext>, выведения <highlighttext>ML</highlighttext> моделей..."
119875250,Data Engineer / Data Specialist,ML Engineer,Санкт-Петербург,Более 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119875250,"Обязательно: 5+ лет опыта в Data <highlighttext>Engineering</highlighttext>, Analytics <highlighttext>Engineering</highlighttext> или Data Science (с инженерной частью). Python + SQL на...","Разрабатывать и поддерживать ETL-процессы (сбор, очистка, трансформация данных). Работать с Big Data-стеком (Hive, Presto, Spark, Snowflake и др.). "
118570341,ML-инженер,ML Engineer,Санкт-Петербург,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118570341,"Опыт разработки моделей машинного обучения с использованием современных DL фреймворков (Tensorflow, Pytorch, Keras, etc) и применения их в продакшене. ","Речевые технологии. Автоматизируем голосовое общение между бизнесом и клиентами. <highlighttext>ML</highlighttext>-антифрод. С помощью алгоритмов оберегаем пользователей от мошенников, оперативно замечая..."
115553302,Data Engineer,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/115553302,"Отлично знаешь Python. Знаком с инструментами экосистемы Hadoop: Hive, Spark. Хорошие знания SQL, опыт оптимизации запросов. Общий стаж работы не...","Разрабатывать процессы сборки, обработки и поставки данных в Hadoop на Spark. Создавать микросервисы для инференса <highlighttext>ML</highlighttext>-моделей в режиме NRT. "
119501526,"Senior Java Engineer (JavaSE, algorithms, optimization)",ML Engineer,Санкт-Петербург,Более 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119501526,"Опыт программирования на С++. Опыт работы в области <highlighttext>ML</highlighttext> (machine learning). Опыт работы с текстовой информацией: RegExp, bash, grep, эффективный...",Писать надежный код на JavaSE. Оптимизировать существующие алгоритмы по быстродействию и потреблению памяти. Прототипировать идеи и проводить эксперименты с целью...
119787819,ML-инженер в команду внедрения LLM-агентов,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119787819,Уже работали с LLM или делали пет-проекты с языковыми моделями. Умеете писать и поддерживать код в большой команде. ,Прототипировать агенты и проверять продуктовые гипотезы. Собирать синтетическую и человеческую разметку для supervised-обучения. Внедрять и платформизировать успешные кейсы. 
117722217,Middle+ / Senior ML-инженер,ML Engineer,Москва,Более 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/117722217,Хорошие знания алгоритмов и структур данных. Высшее образование в области математики или информатики. Опыт коммерческой разработки на Python от 3...,Этапы отбора: Анкета. Первичное интервью. Техническое интервью. Оффер.
118466750,Data Engineer,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/118466750,Уверенное знание SQL. Знание Python. Умение организовывать ETL-процессы. Опыт построения DWH. Опыт проектирования модели данных. Опыт работы с большими...,Внедрение ETL-процессов на Airflow. Создание витрин данных. Участие в построении DWH. Участие в проектировании модели данных. Администрирование существующих BI...
119543544,ML Engineer в Почту,ML Engineer,Москва,Более 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/119543544,Отличное знание основ машинного обучения. Два-три года опыта разработки с использованием Python/C++. Уверенное знание теории вероятностей и математической...,"Отвечать за реализацию продуктовых задач с применением машинного обучения. Генерировать идеи, проводить эксперименты и внедрять их в production."
119827683,Senior Java разработчик(Platform V Works::TaskTracker),ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119827683,"Опыт администрирования/разработки для/интеграции с Jira/Confluence/Bitbucket, использования scripting <highlighttext>engine</highlighttext> внутри разрабатываемых систем. Опыт работы с большими данными...","...учетом требований к безопасности, кластеризации и отказоустойчивости совместно с SRE-<highlighttext>инженерами</highlighttext>. Проектировать и разрабатывать публичные API сервиса и механизмы интеграции..."
119380197,ML-разработчик в команду поиска Маркета,ML Engineer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119380197,"Пишете на Python. Работали с Big Data. Знаете классические методы <highlighttext>ML</highlighttext>, оптимизировали бизнес-процессы на основе данных. Знаете основы математической...",Развивать <highlighttext>ML</highlighttext>-модели ранжирования на Маркете. Сопровождать создание новых фич от постановки проблемы до внедрения в продакшен. Разрабатывать системы оценки...
119442940,Senior ML Engineer,ML Engineer,Алматы,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119442940,"...знание алгоритмов <highlighttext>ML</highlighttext> и глубокого обучения (PyTorch, TensorFlow, scikit-learn). Уверенные навыки работы с данными: предобработка, feature <highlighttext>engineering</highlighttext>, анализ.Инженерный стек...","Управлять потоками данных - разговаривать с data <highlighttext>инженерами</highlighttext>, строить streaming для продуктов DS, следить за качеством. Выстраивать процессы, связанные с поддержанием..."
120278818,Тестировщик,Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120278818,Опыт настройки автоматического запуска тестов в CI/CD-пайплайнах. Навыки чтения кода на языке <highlighttext>Python</highlighttext>. Опыт работы в командной строке...,"Прорабатывать тест-кейсы на основе результатов brain-шторминга с командой (и контролировать, что описанные тест-кейсы выполняются кодом <highlighttext>разработчиков</highlighttext>). "
120285938,QA - тестировщик,Python Developer,Ташкент,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120285938,"Внимательность к деталям, логическое мышление, инициативность. Будет плюсом: Опыт автоматизации (на <highlighttext>Python</highlighttext>, Java, JS и др.). Опыт тестирования банковских или...","Проверка исправлений и регрессионное тестирование. Тестирование API (Postman, Swagger). Взаимодействие с <highlighttext>разработчиками</highlighttext>, аналитиками и дизайнерской командой. Участие в планировании и..."
120288418,Junior backend разработчик,Python Developer,Алматы,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120288418,"Опыт на любом языке программирования, как: C, C++, C#, Java, Go и т.д. (приветствуется опыт на функциональных языках программирования). - ",
120111330,Junior Python Developer,Python Developer,Алматы,Нет опыта,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120111330,Basic knowledge of <highlighttext>Python</highlighttext> or 1 year in a role focused on <highlighttext>Python</highlighttext> backend <highlighttext>development</highlighttext> (perfectly with Django framework). ,"Participate in code reviews and contribute to overall codebase improvements. Participate in Agile <highlighttext>development</highlighttext> methodology, including daily stand-ups, sprint..."
120243921,Frontend-разработчик,Python Developer,Санкт-Петербург,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120243921,"Отличное знание CSS3 и HTML5 (дизайнеры предоставят макеты, ваша задача — верстка). Опыт коммерческой <highlighttext>разработки</highlighttext> на JavaScript и TypeScript. ",<highlighttext>Разработка</highlighttext> FrontEnd для наших проектов. Проведение code-review. Написание документации. Поддержка существующих проектов и создание нового функционала.
120246487,Заместитель директора IT департамента (CTO),Python Developer,Москва,Более 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120246487,"Опыт управления командой не менее 20 человек. Опыт в <highlighttext>разработке</highlighttext>. Опыт ведения проектов (инициация проекта, эффективность проекта, управление бюджетом, завершение...","В области инфраструктуры: K8S, Nvidia Triton, Grafana, Prometheus. В области <highlighttext>разработки</highlighttext>: <highlighttext>Python</highlighttext>, PHP, Golang, C++. В области машинного..."
120205359,Backend-разработчик,Python Developer,Ташкент,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120205359,"От 2 лет коммерческого опыта в backend-<highlighttext>разработке</highlighttext> на <highlighttext>Python</highlighttext>. Уверенные знания FastAPI, SQLAlchemy, Pydantic. Опыт работы с PostgreSQL, Redis...","Разрабатывать и поддерживать backend нашего сервиса на FastAPI. Проектировать и оптимизировать архитектуру, повышая её масштабируемость и производительность. Работать с базами..."
120267083,Middle QA-инженер,Python Developer,Санкт-Петербург,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120267083,Понимаете основные принципы тестирования и жизненного цикла <highlighttext>разработки</highlighttext>. Опыт <highlighttext>разработки</highlighttext> веб-проектов или мобильных проектов. Владение SQL. Понимание принципов ООП.,Коммуницировать с командой <highlighttext>разработки</highlighttext>. Разрабатывать тест-кейсы совместно с руководителем проекта. Вести документацию по тестированию. Составлять чек-листы по проектам. 
118711736,Web-программист - стажер,Python Developer,Алматы,Нет опыта,Полная занятость,Полный день,https://hh.ru/vacancy/118711736,Carfast- Первый онлайн авто аукцион в Казахстане. Доброжелательный и целеустремленный командный игрок. Принимаете верные решения в критических ситуациях. ,"Понимать, как устроен RESTfull API, его правильное проектирование и <highlighttext>разработка</highlighttext>. Анализировать нагрузки на систему и постоянно улучшать продукт. "
120262714,Специалист по работе с геоданными,Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120262714,"Умение проводить анализ данных (Data Analysis, системный анализ). Знание <highlighttext>Python</highlighttext> для автоматизации обработки данных. Автоматизация ETL-процессов (например, конвертация данных...",Обработка и анализ геопространственных данных. <highlighttext>Разработка</highlighttext> и оптимизация SQL-запросов. Взаимодействие с ГИС-инструментами (QGIS). Документирование процессов и результатов анализа. 
120223072,Frontend-разработчик (Middle),Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120223072,"Плюсами будут: Опыт работы с Typescript. Владение техниками тестирования кода (в том числе BDD, TDD). Владение <highlighttext>python</highlighttext>, docker, nginx.",В обязанности входит <highlighttext>разработка</highlighttext> SPA приложений и web-сервисов для продуктов компании.
120241196,Python-разработчик (Junior),Python Developer,Нижний Новгород,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120241196,"Опыт работы с <highlighttext>Python</highlighttext> от 1-ого года. Знание MySQL, Redis. Опыт работы с Linux. Знание Git, Docker. ",Продумыванием техническую реализацию задач уровня фич. Основной пул задач связан с <highlighttext>разработкой</highlighttext> новых и поддержкой уже имеющихся сервисов на <highlighttext>Python</highlighttext>.
120236562,Junior Python-разработчик,Python Developer,Москва,Нет опыта,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120236562,"Крепкие знания <highlighttext>Python</highlighttext> 3. Опыт работы с Django/Flask, FastAPI. Опыт работы с базами данных. Основы работы с Git или...",Участвовать в <highlighttext>разработке</highlighttext> программных продуктов под ключ. Анализировать требования. Работать с базами данных и писать запросы SQL. Изучать новых технологий.
120267646,DevOps Engineer Intern,Python Developer,Ташкент,Нет опыта,Полная занятость,Полный день,https://hh.ru/vacancy/120267646,"Basic scripting skills in languages like Bash or <highlighttext>Python</highlighttext> for automation and troubleshooting. Experience using monitoring, logging, and alerting tools...",Build and maintain CI/CD pipelines to streamline <highlighttext>development</highlighttext> workflows. Implement Infrastructure as Code (IaC) using industry-standard tools. 
120281966,Аналитик данных (стажер),Python Developer,Минск,Нет опыта,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120281966,"Внимательность, аккуратность, системность. Умение работать с таблицами и хотя бы базовый SQL. Готовность заниматься рутиной на старте. Мотивация улучшать процессы...","Ведение вспомогательных табличек и документации. Работа с SQL (и/или Google Sheets, <highlighttext>Python</highlighttext>, если умеешь). В будущем — инициирование и реализация..."
120236883,Python-разработчик,Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120236883,"Опыт коммерческой <highlighttext>разработки</highlighttext> на <highlighttext>Python</highlighttext> от 1 года. Навыки веб-парсинга (Requests, BeautifulSoup, AIOHTTP, playwright). Опыт работы с PostgreSQL. ",Оптимизация производительности и отказоустойчивости парсинговых решений. Проектирование и оптимизация структуры БД (PostgreSQL). <highlighttext>Разработка</highlighttext> API для интеграции парсеров с другими сервисами...
120199443,QA engineer,Python Developer,Челябинск,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120199443,"Знание основ электротехники, пневматики, схемотехники и промышленных протоколов связи (Profibus, Profinet, Ethernet/IP). Базовые знания <highlighttext>Python</highlighttext> для написания скриптов тестирования...","Проведение валидации программного обеспечения и аппаратных компонентов. Взаимодействие с <highlighttext>разработчиками</highlighttext>, инженерами и заказчиками по вопросам улучшения качества продукции. "
120243988,Разработчик Django / Python,Python Developer,Минск,От 1 года до 3 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120243988,Опыт <highlighttext>разработки</highlighttext> на <highlighttext>Python</highlighttext> и Django от 2 лет. Понимание принципов ООП и опыт применения их в реальных проектах. ,<highlighttext>Разработка</highlighttext> и поддержка веб-приложений на Django и <highlighttext>Python</highlighttext>. Участие в проектировании и улучшении архитектуры проектов. Оптимизация производительности и обеспечение...
120244800,Python-разработчик,Python Developer,Тула,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120244800,"...с <highlighttext>Python</highlighttext> 3.x. - Знание и практический опыт работы с промышленными протоколами (Modbus, MQTT). - Владение одним или несколькими <highlighttext>Python</highlighttext>-фреймворками...",Ваши задачи будут включать: - <highlighttext>Разработку</highlighttext> и поддержку программных модулей на <highlighttext>Python</highlighttext> для работы с промышленным оборудованием. - Интеграцию с внешними устройствами...
119207853,QA engineer,Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/119207853,"Знание основ электротехники, пневматики, схемотехники и промышленных протоколов связи (Profibus, Profinet, Ethernet/IP). Базовые знания <highlighttext>Python</highlighttext> для написания скриптов тестирования...","Проведение валидации программного обеспечения и аппаратных компонентов. Взаимодействие с <highlighttext>разработчиками</highlighttext>, инженерами и заказчиками по вопросам улучшения качества продукции. "
120199022,Front-end / Back-end / Full-stack разработчики,Python Developer,Ташкент,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120199022,"Full-stack <highlighttext>разработчиков</highlighttext>, уверенно работающих и с фронтом, и с бэком. Требования: Опыт <highlighttext>разработки</highlighttext> от 2 лет (можно меньше, если...",
120247650,Аналитик DWH,Python Developer,Москва,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120247650,"Basic <highlighttext>python</highlighttext> skills. Experience to collaborate with other internal and external teams involved in application <highlighttext>development</highlighttext> projects, application maintenance and...",Ensure adherence to BMW Group’s software <highlighttext>development</highlighttext> guidelines and software design and documentation standards in an Agile software <highlighttext>development</highlighttext>...
120288299,Python-разработчик/программист,Python Developer,Москва,От 1 года до 3 лет,Частичная занятость,Удаленная работа,https://hh.ru/vacancy/120288299,"Необходимы навыки программирования на языке <highlighttext>Python</highlighttext>, опыт работы с базами данных и знания CRM систем.","<highlighttext>Разработка</highlighttext> новых функций, доработка действующих и интеграцию с другими системами (нашей CRM системы)."
120113389,Java-разработчик (Инвестиционный бизнес),Python Developer,Санкт-Петербург,От 3 до 6 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120113389,"Опыт <highlighttext>разработки</highlighttext> и уверенное знание Java 8+. Опыт <highlighttext>разработки</highlighttext> и уверенное знание Spring Framework (Spring Core, Spring Boot, Spring...","<highlighttext>Разработка</highlighttext> и поддержка микросервисов в рамках продуктовой кросс-функциональной команды. Активное взаимодействие с руководителем продукта, архитектором, аналитиками, инженерами по обеспечению..."
120202348,Junior Data Engineer,Python Developer,Астана,Нет опыта,Частичная занятость,Полный день,https://hh.ru/vacancy/120202348,Знание SQL (проверяется тестированием). Аналитическое мышление. Умение работы в команде.,"Сопровождение DataLake. <highlighttext>Разработка</highlighttext> ETL. <highlighttext>Разработка</highlighttext> и автоматизация форм отчетности, витрин данных."
120293107,Специалист по тестированию (senior) (Депозитарий),Python Developer,Москва,От 3 до 6 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120293107,Знает основы ООП. Имеет опыт написания автоматизированных кейсов (Java/Type Script/<highlighttext>Python</highlighttext>). Уверенно работает с одним и популярных фреймворков (Cypress...,"Проектировать/адаптировать процессы обеспечения качества в производственных процессах ИТ-сервиса Депозитария. Формировать/адаптировать регламенты, форматы документации, материалы, инструменты. "
120287338,Python Разработчик,Python Developer,Москва,От 1 года до 3 лет,Полная занятость,Удаленная работа,https://hh.ru/vacancy/120287338,"Знание брокеров сообщений (RabbitMQ, Kafka) и асинхронной обработки данных. Опыт работы в финтех-проектах. Понимание принципов безопасности при <highlighttext>разработке</highlighttext> API.","<highlighttext>Разработка</highlighttext> интеграций: проектирование, <highlighttext>разработка</highlighttext> и поддержка модулей, обеспечивающих обмен данными между различными системами и сервисами. Работа с базами данных: проектирование..."
120228339,Python Dev (middle)/Backend Developer (Python)/Python разработчик/Backend python developer,Python Developer,Минск,От 1 года до 3 лет,Полная занятость,Полный день,https://hh.ru/vacancy/120228339,"Опыт работы от 2х лет с Docker, Redis, PostgreSQL, <highlighttext>Python</highlighttext>3, Django Rest Framework, Celery, AIOHTTP. Глубокое понимание индексов. ",
